Time,X,Y,Z,Target_X,Target_Y,Target_Z
105.774,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.05,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.06,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.42,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.431,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.741,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.755,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.76,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.783,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.795,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.803,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.818,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.822,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.833,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.84,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.858,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.868,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.873,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.88,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.896,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.902,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.91,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.923,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.935,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.94,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.951,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.962,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.971,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.98,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
106.992,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.005,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.02,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.023,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.032,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.041,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.058,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.06,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.07,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.08,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.095,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.102,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.111,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.134,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.15,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.153,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.16,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.171,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.183,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.192,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.2,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.21,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.227,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.24,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.24,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.25,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.846,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
107.857,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.121,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.138,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.154,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.16,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.183,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.206,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.217,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.222,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.23,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.241,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.253,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.26,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.441,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.453,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.46,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.47,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.48,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.491,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.501,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
